Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Age,Nature,Observation Status,Reporting Type,Sex,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2021,34.64,2021,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2021,31.25,2021,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2022,33.74,2022,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2022,36.64,2022,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2022,35.19,2022,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2023,33.98,2023,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2023,35.51,2023,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",710,South Africa,2023,32.45,2023,,,,,LFS - Quarterly Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2011,17.26,2011,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2011,22.89,2011,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2011,11.02,2011,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2014,11.15,2014,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2014,21.77,2014,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2014,16.56,2014,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2019,29.37,2019,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2019,36.17,2019,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2019,22.63,2019,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2021,25.3,2021,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2021,35.56,2021,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2021,30.43,2021,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2022,32.24,2022,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2022,37.69,2022,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2022,26.63,2022,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2023,23.76,2023,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2023,36.04,2023,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",716,Zimbabwe,2023,29.98,2023,,,,,LFS - Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2005,22.68,2005,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2005,27.99,2005,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2005,17.56,2005,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2006,17.27,2006,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2006,27.57,2006,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2006,22.33,2006,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2007,22.28,2007,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2007,27.33,2007,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2007,17.44,2007,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2008,17.25,2008,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2008,27.12,2008,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2008,22.07,2008,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2009,22.52,2009,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2009,27.3,2009,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2009,17.96,2009,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2010,18.21,2010,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2010,27.28,2010,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2010,22.64,2010,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2011,22.75,2011,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2011,27.42,2011,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2011,18.31,2011,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2012,18.31,2012,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2012,27.39,2012,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2012,22.74,2012,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2013,22.82,2013,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2013,27.7,2013,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2013,18.19,2013,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2014,17.66,2014,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2014,27.17,2014,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2014,22.29,2014,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2015,21.94,2015,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2015,26.68,2015,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2015,17.44,2015,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2016,17.29,2016,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2016,26.61,2016,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2016,21.83,2016,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2017,21.42,2017,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2017,26.13,2017,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2017,16.94,2017,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2018,16.76,2018,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2018,25.84,2018,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2018,21.18,2018,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2019,25.35,2019,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2019,20.91,2019,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2019,16.7,2019,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2020,20.18,2020,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2020,24.48,2020,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2020,29,2020,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2021,26.23,2021,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2021,21.9,2021,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2021,17.8,2021,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2022,17.26,2022,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2022,21.02,2022,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2022,25,2022,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2023,24.84,2023,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2023,20.88,2023,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",722,Small island developing States (SIDS),2023,17.12,2023,,,,,"ILO modelled estimates, Aug. 2024",,,15-24,N,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",724,Spain,2000,9.16,2000,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.6,8.6.1,SL_TLF_NEET,"Proportion of youth not in education, employment or training, by sex and age - 13th ICLS (%)",724,Spain,2000,13.11,2000,,,,,LFS - EU Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing,15-24,C,A,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
